"EQ_ID","Data_Date","CR_ID","EQ_NO","Reading_Time","Reading_Value","Working_Flow","Standard_Flow","Working_Sum","Pressure","Temperature","Standard_Sum","TENANT_ID"
"201905291848281980103000002893","2019/1/17 14:32:30","19052919583300588333","1809069510251600390","2019/1/17 14:32:30","0","143.33","164.2461","0","115.2031","9.9375","48392","0381"
"201905291848281980103000002893","2019/1/17 16:29:22","19052919583300654342","1809069510251600390","2019/1/17 16:29:22","0","0","0","0","113.9688","12.8125","48549","0381"
"201905291848281980103000002893","2019/1/17 18:29:24","19052919583300648905","1809069510251600390","2019/1/17 18:29:24","0","0","0","0","114.2969","10.5","48549","0381"
"201905291848281980103000002893","2019/1/17 20:29:22","19052919583300604960","1809069510251600390","2019/1/17 20:29:22","0","0","0","0","114.3047","8.1875","48549","0381"
"201905291848281980103000002893","2019/1/17 22:29:24","19052919583300542122","1809069510251600390","2019/1/17 22:29:24","0","0","0","0","114.3203","6.625","48549","0381"
"201905291848281980103000002893","2019/1/18 01:59:20","19052919583300644374","1809069510251600390","2019/1/18 01:59:20","0","0","0","0","114.1172","4.4375","48549","0381"
"201905291848281980103000002893","2019/1/18 03:59:24","19052919583300537581","1809069510251600390","2019/1/18 03:59:24","0","0","0","0","113.8047","3.75","48549","0381"
"201905291848281980103000002893","2019/1/18 05:59:22","19052919583300697027","1809069510251600390","2019/1/18 05:59:22","0","0","0","0","113.7891","3.1875","48549","0381"
"201905291848281980103000002893","2019/1/18 07:59:28","19052919583300706812","1809069510251600390","2019/1/18 07:59:28","0","142.66","166.2728","0","112.336","4.8125","48574","0381"
"201905291848281980103000002893","2019/1/18 09:59:26","19052919583300614797","1809069510251600390","2019/1/18 09:59:26","0","143.9","166.3697","0","114.4063","8.4375","48819","0381"
"201905291848281980103000002893","2019/1/18 11:59:22","19052919583300551287","1809069510251600390","2019/1/18 11:59:22","0","146.52","165.1662","0","112.0703","15.125","48935","0381"
"201905291848281980103000002893","2019/1/18 13:59:24","19052919583300624808","1809069510251600390","2019/1/18 13:59:24","0","145.51","161.9735","0","111.8516","17.875","49152","0381"
"201905291848281980103000002893","2019/1/18 15:59:24","19052919583300556006","1809069510251600390","2019/1/18 15:59:24","0","144.67","161.0393","0","111.75","17.375","49342","0381"
"201905291848281980103000002893","2019/1/18 17:59:26","19052919583300551951","1809069510251600390","2019/1/18 17:59:26","0","143.47","162.191","0","115.0703","12.5625","49427","0381"
