tenant_id,meter_id,data_time,cr_id,meter_no,collection_time,working_flow,standard_flow,working_num,standard_num,pressure,temperature
9999,1.21106E+11,2012/11/6 16:04,56453,121013053,2012/11/6 16:04,,0,,61751.008,106.9883,7.0963
9999,1.21106E+11,2012/11/6 16:06,56474,121013053,2012/11/6 16:06,,0,,61751.008,106.9883,6.7374
9999,1.21106E+11,2012/11/6 16:08,56495,121013053,2012/11/6 16:08,,0,,61751.008,106.8164,6.9169
9999,1.21106E+11,2012/11/6 16:10,56525,121013053,2012/11/6 16:10,,0,,61751.008,106.8359,6.7374
9999,1.21106E+11,2012/11/6 16:12,56539,121013053,2012/11/6 16:12,,0,,61751.008,106.8359,6.9182
9999,1.21106E+11,2012/11/6 16:14,56562,121013053,2012/11/6 16:14,,0,,61751.008,106.9121,6.9182
9999,1.21106E+11,2012/11/6 16:16,56580,121013053,2012/11/6 16:16,,0,,61751.008,106.9883,7.0963
9999,1.21106E+11,2012/11/6 16:18,56608,121013053,2012/11/6 16:18,,0,,61751.008,106.8359,6.9169
9999,1.21106E+11,2012/11/6 16:20,56627,121013053,2012/11/6 16:20,,0,,61751.008,106.8359,6.8261
9999,1.21106E+11,2012/11/6 16:22,56647,121013053,2012/11/6 16:22,,0,,61751.008,106.8359,6.8278
9999,1.21106E+11,2012/11/6 16:24,56681,121013053,2012/11/6 16:24,,0,,61751.008,106.9883,7.1859
9999,1.21106E+11,2012/11/6 16:26,56696,121013053,2012/11/6 16:26,,0,,61751.008,106.9121,6.8261
9999,1.21106E+11,2012/11/6 16:28,56715,121013053,2012/11/6 16:28,,0,,61751.008,106.8359,6.9169
9999,1.21106E+11,2012/11/6 16:30,56752,121013053,2012/11/6 16:30,,0,,61751.008,106.8574,6.9169
9999,1.21106E+11,2012/11/6 16:32,56757,121013053,2012/11/6 16:32,,0,,61751.008,106.9121,7.0963
9999,1.21106E+11,2012/11/6 16:34,56778,121013053,2012/11/6 16:34,,0,,61751.008,106.9883,6.9148
9999,1.21106E+11,2012/11/6 16:36,56803,121013053,2012/11/6 16:36,,0,,61752.008,106.8359,7.1833
9999,1.21106E+11,2012/11/6 16:38,56826,121013053,2012/11/6 16:38,,128.3201,,61756.008,106.8359,7.7185
9999,1.21106E+11,2012/11/6 16:40,56851,121013053,2012/11/6 16:40,,127.2804,,61761.008,106.8359,7.6254
9999,1.21106E+11,2012/11/6 16:42,56872,121013053,2012/11/6 16:42,,127.1834,,61764.008,106.8359,7.6254
9999,1.21106E+11,2012/11/6 16:44,56897,121013053,2012/11/6 16:44,,127.9347,,61769.008,106.8359,7.4473
9999,1.21106E+11,2012/11/6 16:46,56918,121013053,2012/11/6 16:46,,126.8756,,61773.008,106.8359,7.6254
9999,1.21106E+11,2012/11/6 16:48,56940,121013053,2012/11/6 16:48,,126.7819,,61777.008,106.7617,7.5363
9999,1.21106E+11,2012/11/6 16:50,56974,121013053,2012/11/6 16:50,,127.5059,,61782.008,106.8359,7.6254
9999,1.21106E+11,2012/11/6 16:52,56984,121013053,2012/11/6 16:52,,126.7951,,61786.008,106.8574,7.8035
9999,1.21106E+11,2012/11/6 16:54,57007,121013053,2012/11/6 16:54,,126.8674,,61791.008,106.8789,7.8035
9999,1.21106E+11,2012/11/6 16:56,57032,121013053,2012/11/6 16:56,,126.9078,,61794.008,106.8047,7.7144
9999,1.21106E+11,2012/11/6 16:58,57047,121013053,2012/11/6 16:58,,127.5469,,61798.008,106.7285,7.6246
9999,1.21106E+11,2012/11/6 17:00,57068,121013053,2012/11/6 17:00,,126.7316,,61803.008,106.9551,7.8035
9999,1.21106E+11,2012/11/6 17:02,57090,121013053,2012/11/6 17:02,,127.4843,,61807.008,106.8789,7.9816
9999,1.21106E+11,2012/11/6 17:04,57118,121013053,2012/11/6 17:04,,126.4751,,61811.008,106.7285,7.8918
9999,1.21106E+11,2012/11/6 17:06,57137,121013053,2012/11/6 17:06,,126.4791,,61816.008,106.7285,8.0706
9999,1.21106E+11,2012/11/6 17:08,57158,121013053,2012/11/6 17:08,,126.6717,,61819.008,106.7285,8.1594
9999,1.21106E+11,2012/11/6 17:10,57184,121013053,2012/11/6 17:10,,127.5781,,61824.008,106.8789,7.9816
9999,1.21106E+11,2012/11/6 17:12,57205,121013053,2012/11/6 17:12,,126.583,,61828.008,106.9004,7.8918
9999,1.21106E+11,2012/11/6 17:14,57229,121013053,2012/11/6 17:14,,126.3552,,61832.008,106.7285,8.0725
9999,1.21106E+11,2012/11/6 17:16,57250,121013053,2012/11/6 17:16,,127.3277,,61837.008,106.7285,8.1594
9999,1.21106E+11,2012/11/6 17:18,57277,121013053,2012/11/6 17:18,,126.5563,,61841.008,106.7285,8.1594
9999,1.21106E+11,2012/11/6 17:20,57293,121013053,2012/11/6 17:20,,127.3702,,61846.008,106.9004,8.1594
9999,1.21106E+11,2012/11/6 17:22,57319,121013053,2012/11/6 17:22,,126.5837,,61847.008,107.0508,7.8918
9999,1.21106E+11,2012/11/6 17:24,57338,121013053,2012/11/6 17:24,,126.5837,,61847.008,106.8047,7.8925
9999,1.21106E+11,2012/11/6 17:26,57363,121013053,2012/11/6 17:26,,126.5837,,61847.008,106.7285,7.7141
9999,1.21106E+11,2012/11/6 17:28,57384,121013053,2012/11/6 17:28,,126.5837,,61847.008,106.9004,7.9834
9999,1.21106E+11,2012/11/6 17:30,57418,121013053,2012/11/6 17:30,,126.5837,,61847.008,106.8789,7.8035
9999,1.21106E+11,2012/11/6 17:32,57427,121013053,2012/11/6 17:32,,126.5837,,61847.008,106.8789,7.6246
9999,1.21106E+11,2012/11/6 17:34,57457,121013053,2012/11/6 17:34,,126.5837,,61847.008,106.8242,7.9834
9999,1.21106E+11,2012/11/6 17:36,57476,121013053,2012/11/6 17:36,,126.5837,,61847.008,106.75,7.8031
9999,1.21106E+11,2012/11/6 17:38,57496,121013053,2012/11/6 17:38,,126.5837,,61847.008,106.7695,7.8925
9999,1.21106E+11,2012/11/6 17:40,57518,121013053,2012/11/6 17:40,,126.5837,,61847.008,106.9004,7.8925
9999,1.21106E+11,2012/11/6 17:42,57543,121013053,2012/11/6 17:42,,126.5837,,61847.008,106.9004,7.7141
9999,1.21106E+11,2012/11/6 17:44,57565,121013053,2012/11/6 17:44,,126.5837,,61847.008,106.7695,7.6246
9999,1.21106E+11,2012/11/6 17:46,57586,121013053,2012/11/6 17:46,,126.5837,,61847.008,106.75,7.8925
9999,1.21106E+11,2012/11/6 17:48,57614,121013053,2012/11/6 17:48,,126.5837,,61847.008,106.8242,7.7141
9999,1.21106E+11,2012/11/6 17:50,57629,121013053,2012/11/6 17:50,,126.5837,,61847.008,106.8242,8.0747
9999,1.21106E+11,2012/11/6 17:52,57654,121013053,2012/11/6 17:52,,0,,61847.008,106.7695,7.7141
9999,1.21106E+11,2012/11/6 17:54,57672,121013053,2012/11/6 17:54,,0,,61847.008,106.75,7.7141
9999,1.21106E+11,2012/11/6 17:56,57699,121013053,2012/11/6 17:56,,0,,61847.008,106.7285,7.7141
9999,1.21106E+11,2012/11/6 17:58,57721,121013053,2012/11/6 17:58,,0,,61847.008,106.7695,7.8944
9999,1.21106E+11,2012/11/6 18:00,57738,121013053,2012/11/6 18:00,,0,,61847.008,106.8242,7.625
9999,1.21106E+11,2012/11/6 18:02,57765,121013053,2012/11/6 18:02,,0,,61847.008,106.75,7.7141
